remoteId,published,modified,Titolo,Eventuale sottotitolo,Identificativo dell'evento,Tipo di evento,Argomenti,Iniziativa di cui fa parte,Tempo di lettura,Descrizione breve,Descrizione completa,Galleria immagini,Video,Destinatari,Informazioni sui destinatari,Luogo dell'evento,Parole chiave,Locandina,Punti di contatto,Date ed orari dell'evento,E' gratuito,Offerta,Allegati,Presenti all'evento,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Organizzatori,Sponsor,Servizio di traduzione curato da,Patrocinio,Valutazione dell'evento,Lingue usate all'evento,Recensione,Indicato per,Numero massimo di posti
ba41509b8f914de972b3d46ed5264a79,2022-12-22T17:25:21+01:00,2022-12-27T16:38:54+01:00,Ernest e Celestine – L’avventura delle 7 note | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,"Regia di Jean-Christophe Roger, Julien Chheng","Ernest e Celestine – L’avventura delle 7 noteRegia di Jean-Christophe Roger, Julien ChhengAnimazione, avventura | Francia, Lussemburgo, 2022 | durata 80'
Ernest e Celestine sono due amici che si dovranno imbarcare in una nuova avventura quando il loro violino si romperà. Per ripararlo, i due si metteranno in viaggio verso il paese natale di Ernest, che proviene da una terra magica fatta di musica, dove si esibiscono i migliori artisti al mondo.Una volta arrivati Ernest e Celestine si ritroveranno davanti, però, un paese completamente diverso, non si respira per nulla un’aria di gioia né si sentono suonare melodie, perché ogni forma di musica è stata bandita. Non riuscendo a immaginare come si possa vivere senza musica, i due insieme a un loro gruppo di amici e a un misterioso fuorilegge con la maschera cercheranno di riportare la Terra degli Orsi a quando era una landa piena di felicità e melodie nell’aria.-----Venerdì 30 dicembre 2022 | ore 17.00Venerdì 6 gennaio 2023 | ore 17.00 -----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura biglietteria: 30 minuti prima della proiezione",ernestecelestin,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/6471/235599/2/CTT_MEZZOLMBARDO_CINEMAnatale22_volantino_bassa.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
6079b44df6013d7f12920c979b2b8a4a,2022-12-22T17:35:16+01:00,2022-12-27T16:42:24+01:00,Le otto montagne | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,"Regia di Felix Van Groeningen, Charlotte Vandermeersch","Le otto montagne 
Regia di Felix Van Groeningen, Charlotte Vandermeerschcon Luca Marinelli, Alessandro Borghi, Filippo Timi, Elena LiettiDrammatico | Italia, Francia, Belgio, 2022 | durata 145'
Tratto dall’omonimo libro di Paolo Cognetti, vincitore del Premio Strega nel 2017.
Il libro vede al centro della storia l’amicizia decennale tra Pietro e Bruno.
Pietro è un ragazzo di città, che si reca in montagna solo per trascorrere le vacanze estive, mentre Bruno è un pastore e in mezzo ai monti ci vive tutto l’anno.I due si conoscono fin da bambini, quando passavano le giornate in mezzo alle montagne per lunghe passeggiate, stringendo una forte amicizia. Vent’anni dopo, Pietro ormai uomo, torna in alta quota per ritrovare se stesso e fare pace con il suo passato.-----Sabato 21 gennaio 2023 | ore 21.00Domenica 22 gennaio 2023 | ore 21.00 -----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura biglietteria: 30 minuti prima della proiezione",leottomontagne,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/6476/235740/2/CTT_MEZZOLMBARDO_CINEMAnatale22_volantino_bassa.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
26b81bf01186dc8103f1969c613557b9,2022-12-22T17:37:45+01:00,2022-12-27T16:44:21+01:00,Le otto montagne | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,"Regia di Felix Van Groeningen, Charlotte Vandermeersch","Le otto montagne 
Regia di Felix Van Groeningen, Charlotte Vandermeerschcon Luca Marinelli, Alessandro Borghi, Filippo Timi, Elena LiettiDrammatico | Italia, Francia, Belgio, 2022 | durata 145'
Tratto dall’omonimo libro di Paolo Cognetti, vincitore del Premio Strega nel 2017.
Il libro vede al centro della storia l’amicizia decennale tra Pietro e Bruno.
Pietro è un ragazzo di città, che si reca in montagna solo per trascorrere le vacanze estive, mentre Bruno è un pastore e in mezzo ai monti ci vive tutto l’anno.I due si conoscono fin da bambini, quando passavano le giornate in mezzo alle montagne per lunghe passeggiate, stringendo una forte amicizia. Vent’anni dopo, Pietro ormai uomo, torna in alta quota per ritrovare se stesso e fare pace con il suo passato.-----Sabato 21 gennaio 2023 | ore 21.00Domenica 22 gennaio 2023 | ore 21.00 -----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura biglietteria: 30 minuti prima della proiezione",leottomontagne,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/6478/235782/2/CTT_MEZZOLMBARDO_CINEMAnatale22_volantino_bassa.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
b069cd6a01fb1d1c24d1f2535e7c3ce3,2022-12-22T17:21:57+01:00,2022-12-27T16:39:59+01:00,Avatar 2: La Via dell’Acqua | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di James Cameron,"Avatar 2: La Via dell’AcquaRegia di James Cameroncon Kate Winslet, Zoe Saldana, Sam Worthington, Sigourney Weaver, Oona ChaplinFantascienza, Avventura | USA, 2022 | durata 190'Sequel in live action del film campione d’incassi Avatar del 2009. La storia è ambientata diversi anni dopo gli eventi visti nel primo Avatar. Ritroveremo i due protagonisti Jake Sully e Neytiri ancora insieme e con figli al seguito, pronti ad eplorare lo sconfinato mondo di Pandora e ad affrontare nuovi conflitti con l’umanità. La coppia si troverà inoltre a fare i conti con i problemi coniugali legati all’educazione dei propri figli.-----Lunedì 26 dicembre 2022 | ore 21.00Mercoledì 28 dicembre 2022 | ore 17.00Mercoledì 4 gennaio 2023 | ore 17.00Sabato 7 gennaio 2023 | ore 21.00 -----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura biglietteria: 30 minuti prima della proiezione",avatar,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/6468/235500/2/CTT_MEZZOLMBARDO_CINEMAnatale22_volantino_bassa.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
38207612e2932e4c7cb68ca4b3becc86,2022-12-22T17:26:33+01:00,2022-12-27T16:39:27+01:00,The Fabelmans | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Steven Spielberg,"The FabelmansRegia di Steven Spielbergcon Gabriel LaBelle, Michelle Williams, Paul Dano, Seth Rogen, Oakes FegleyDrammatico, biografico | USA, 2022 | durata 130'
Una storia semi-autobiografica, basata sull’infanzia e l’adolescenza del regista e in particolare si ispira al periodo tracorso in Arizona.
Il film racconta la storia di Sammy Fabelman, un ragazzo cresciuto tra l’Arizona e la California tra gli anni 50 e 60, che grazie all’amore di sua madre per la musica e il cinema, si appassiona anche lui alla settima arte.Il giovane scopre uno sconvolgete segreto familiare e si rifugia nella magia del cinema, che con il suo potere salvifico può aiutarlo a vedere la verità…-----Martedì 27 dicembre 2022 | ore 21.00Venerdì 6 gennaio 2023 | ore 21.00 -----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura biglietteria: 30 minuti prima della proiezione",thefabelmans,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/6472/235632/2/CTT_MEZZOLMBARDO_CINEMAnatale22_volantino_bassa.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
7ad15cb9b37c707c467aa5bc22e6c38a,2023-01-26T12:08:52+01:00,2023-01-26T12:31:16+01:00,Gli spiriti dell'isola | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Martin McDonagh,"Gli spiriti dell'isola
Regia di Martin McDonagh
con Colin Farrell, Brendan Gleeson, Kerry Condon, Barry Keoghan, Pat ShorttDrammatico | Irlanda, USA, Gran Bretagna, 2022 | durata 114'
Ambientato alla fine della guerra civile irlandese, nel 1923, su un’isola al largo della costa occidentale dell’Irlanda. Racconta la storia di due amici di lunga data, Pádraic Súilleabháin e Colm Doherty  I due si trovano in una situazione di stallo, dopo che il musicista Colm ha deciso bruscamente di porre fine alla loro amicizia. Pádraic, confuso e devastato, tenta di ricucire il loro rapporto, ma pare che Colm lo trovi improvvisamente troppo noioso e sia intenzionato a trascorre più tempo nella composizione di musica e a fare altre cose di qualità.
Pádraic, benvoluto da tutti sull’isola, non riesce a capire come Colm possa arrivare a tanto, evitando ogni suo tentativo di confronto. A nulla è servito l’intervento di Siobhan , sorella di Pádraic, e di Dominic, un problematico figlio del poliziotto locale, che speravano di appianare la critica situazione tra i due.Mentre all’interno della piccola comunità isolana sembrano giorno dopo giorno aumentare le preoccupazioni, Colm decide di lanciare uno scioccante ultimatum a Pádraic per concretizzare le proprie intenzioni: se continuerà a infastidirlo, compirà un atto scellerato. Sarà da questo momento che gli eventi inizieranno a degenerare…-----Sabato 11 febbraio 2023 | ore 21.00Domenica 12 febbraio 2023 | ore 21.00 -----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura biglietteria: 30 minuti prima della proiezione",glispiritidellisola,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/6708/244214/2/CTT_MEZZOLOMBARDO_CINEMA_gen-mar23_loc31x46cm_MOD_cambioFILM_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
ab37a676af727c252f444810547663e9,2023-01-26T12:22:56+01:00,2023-01-26T12:39:58+01:00,Ant-Man and The Wasp: Quantumania | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Peyton Reed,"Ant-Man and The Wasp: Quantumania
Regia di Peyton Reed
con Michelle Pfeiffer, Evangeline Lilly, Paul Rudd, Michael Douglas, Kathryn NewtonAzione, Avventura, Commedia | USA, 2023 | durata 123'
Terzo capitolo che vede protagonisti i due supereroi Scott Lang e Hope Van Dyne  in grado di rimpicciolirsi quanto un insetto.
La storia approfondisce maggiormente la vita di coppia di Scott e Hope. Mentre il primo è impegnato con la pubblicazione del suo libro, la seconda si dedica alle cause umanitarie. La loro felice esistenza, però, è contornata anche dalla presenza dei genitori di Hope, Hank Pym e Janet Van Dyne , e dalla figlia di Scott, Cassie Lang. Quest’ultima, ormai adolescente, condivide l’amore per la scienza e la tecnologia con suo padre. Sarà proprio la curiosità della giovane a trascinare tutti in un viaggio nel mondo subatomico, che ma li condurrà anche al di là dei limiti dell’immaginazione umana. Questo mondo è abitato da nuove e strane creature, ma anche da un nuovo villain, noto come il Signore del Tempo, Kang il Conquistatore.Completamente dispersi nel Regno Quantico Scott, Cassie, Hope, Hank e Janet dovranno cercare di trovare la strada di casa e fermare Kang prima che sia troppo tardi., ma sarà la presenza della giovane Cassie a rivelarsi fondamentale nella battaglia con il Signore del Tempo…-----Sabato 25 febbraio 2023 | ore 21.00Domenica 26 febbraio 2023 | ore 17.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura biglietteria: 30 minuti prima della proiezione",antman,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/6717/244415/2/CTT_MEZZOLOMBARDO_CINEMA_gen-mar23_loc31x46cm_MOD_cambioFILM_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
de8208dacf60487bdad22ab71710a92d,2023-01-26T12:20:30+01:00,2023-01-26T12:39:12+01:00,Ant-Man and The Wasp: Quantumania | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Peyton Reed,"Ant-Man and The Wasp: Quantumania
Regia di Peyton Reed
con Michelle Pfeiffer, Evangeline Lilly, Paul Rudd, Michael Douglas, Kathryn NewtonAzione, Avventura, Commedia | USA, 2023 | durata 123'
Terzo capitolo che vede protagonisti i due supereroi Scott Lang e Hope Van Dyne  in grado di rimpicciolirsi quanto un insetto.
La storia approfondisce maggiormente la vita di coppia di Scott e Hope. Mentre il primo è impegnato con la pubblicazione del suo libro, la seconda si dedica alle cause umanitarie. La loro felice esistenza, però, è contornata anche dalla presenza dei genitori di Hope, Hank Pym e Janet Van Dyne , e dalla figlia di Scott, Cassie Lang. Quest’ultima, ormai adolescente, condivide l’amore per la scienza e la tecnologia con suo padre. Sarà proprio la curiosità della giovane a trascinare tutti in un viaggio nel mondo subatomico, che ma li condurrà anche al di là dei limiti dell’immaginazione umana. Questo mondo è abitato da nuove e strane creature, ma anche da un nuovo villain, noto come il Signore del Tempo, Kang il Conquistatore.Completamente dispersi nel Regno Quantico Scott, Cassie, Hope, Hank e Janet dovranno cercare di trovare la strada di casa e fermare Kang prima che sia troppo tardi., ma sarà la presenza della giovane Cassie a rivelarsi fondamentale nella battaglia con il Signore del Tempo…-----Sabato 25 febbraio 2023 | ore 21.00Domenica 26 febbraio 2023 | ore 17.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura biglietteria: 30 minuti prima della proiezione",antman,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/6715/244373/2/CTT_MEZZOLOMBARDO_CINEMA_gen-mar23_loc31x46cm_MOD_cambioFILM_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
c493e2a196a2c227929546833025e43c,2023-01-26T12:17:26+01:00,2023-01-26T12:34:17+01:00,Non così vicino | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Marc Forster,"Non così vicino
Regia di Marc Forster
con Tom Hanks, Rachel Keller, Manuel Garcia-Rulfo, Mariana Treviño, Cameron BrittonCommedia | Svezia, USA, 2023 | durata 125'
Racconta la storia di Otto, un uomo vedevo e in pensione dal carattere rigido e facilmente irritabile. A causa del suo temperamento tiene sotto scacco l’intero vicinato, costringendo tutti a seguire le sue severe regole. In verità, l’uomo non ha più interesse nella vita da quando ha perso sua moglie, ritirandosi a vivere in solitaria e lontano da ogni contatto umano positivo.Quando si trasferisce di fronte la sua casa una famiglia composta dai due genitori e due bambine, nonostante sia restio, ben presto fa la conoscenza dei suoi nuovi vicini. Otto stringe con loro un forte legame di amicizia, fino a ritrovarsi sempre più coinvolto nelle loro vite. Il burbero aiuterà i vari componenti della famiglia a superare le loro sfide quotidiane, cosa che lo porterà con il tempo a cambiare. Sebbene sia restio ad abbandonare le sue vecchie abitudini si rivelerà arduo, Otto si renderà conto che aiutare gli altri non è poi così male.-----Sabato 18 febbraio 2023 | ore 21.00Domenica 19 febbraio 2023 | ore 21.00Lunedì 20 febbraio 2023 | ore 21.00 -----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura biglietteria: 30 minuti prima della proiezione",non-cosi-vicino,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/6713/244331/3/CTT_MEZZOLOMBARDO_CINEMA_gen-mar23_loc31x46cm_MOD_cambioFILM_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
b2a30d2696c23c6926b085c5ad1ad575,2023-01-26T12:16:23+01:00,2023-01-26T12:35:34+01:00,Asterix & Obelix: Il Regno di Mezzo | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Guillaume Canet,"Asterix &amp, Obelix: Il Regno di Mezzo
Regia di Guillaume Canet
con Marion Cotillard, Vincent Cassel, Guillaume Canet, Gilles Lellouche, Jonathan CohenCommedia | Francia, 2023 | durata 110'
Ambientato nel 50 a.C. e vede i due Galli Asterix e Obelix alle prese con una nuova storica avventura. Fu Yi , l’unica figlia dell’imperatore cinese, è stata imprigionata a causa di un colpo di stato per mano del principe traditore Deng Tsin Quin . La giovane erede, grazie all’aiuto del mercante fenicio Graindemaïs e della guerriera Tat Han , riesce a fuggire dalla prigionia e a raggiungere la Gallia. Qui Fu Yi, sapendo che Asterix e Obelix sono dotati di una forza sovrumana grazie a una magica pozione, si mette alla ricerca dei due valorosi guerrieri per chiedere loro aiuto.I due Galli accetteranno di aiutare la giovane principessa a salvare la sua famiglia e a liberare il suo impero dal principe malvagio. Mentre sono in viaggio, però, scopriranno che Cesare e il suo potente impero assetato di conquiste hanno assunto il controllo della Cina…-----Domenica 12 febbraio 2023 | ore 17.00Domenica 19 febbraio 2023 | ore 17.00Lunedì 20 febbraio 2023 | ore 17.00 -----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura biglietteria: 30 minuti prima della proiezione",asterixeobelix,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/6712/244298/2/CTT_MEZZOLOMBARDO_CINEMA_gen-mar23_loc31x46cm_MOD_cambioFILM_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
c3d885130eb1af6498b4cfd3af9a8a0c,2023-01-26T12:13:44+01:00,2023-01-26T12:32:02+01:00,Asterix & Obelix: Il Regno di Mezzo | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Guillaume Canet,"Asterix &amp, Obelix: Il Regno di Mezzo
Regia di Guillaume Canet
con Marion Cotillard, Vincent Cassel, Guillaume Canet, Gilles Lellouche, Jonathan CohenCommedia | Francia, 2023 | durata 110'
Ambientato nel 50 a.C. e vede i due Galli Asterix e Obelix alle prese con una nuova storica avventura. Fu Yi , l’unica figlia dell’imperatore cinese, è stata imprigionata a causa di un colpo di stato per mano del principe traditore Deng Tsin Quin . La giovane erede, grazie all’aiuto del mercante fenicio Graindemaïs e della guerriera Tat Han , riesce a fuggire dalla prigionia e a raggiungere la Gallia. Qui Fu Yi, sapendo che Asterix e Obelix sono dotati di una forza sovrumana grazie a una magica pozione, si mette alla ricerca dei due valorosi guerrieri per chiedere loro aiuto.I due Galli accetteranno di aiutare la giovane principessa a salvare la sua famiglia e a liberare il suo impero dal principe malvagio. Mentre sono in viaggio, però, scopriranno che Cesare e il suo potente impero assetato di conquiste hanno assunto il controllo della Cina…-----Domenica 12 febbraio 2023 | ore 17.00Domenica 19 febbraio 2023 | ore 17.00Lunedì 20 febbraio 2023 | ore 17.00 -----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (over 65, minori 14 anni, studenti fino ai 25 anni)Apertura biglietteria: 30 minuti prima della proiezione",asterixeobelix,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/6710/244256/2/CTT_MEZZOLOMBARDO_CINEMA_gen-mar23_loc31x46cm_MOD_cambioFILM_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
